"vpnr" "alter" "sex" "hand" "fach" "sprache" "color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "valenz_response" "valenz_rt" "sichtbar_response" "sichtbar_korrekt" "sichtbar_rt"
"922" "16" 30 1 1 1 1 "GESCHICHTES" 16 1 "hilejin" 0 -1 1 0 2 15 12 22 17 6 5 5 1 12024 -1 -1 -1
"923" "16" 30 1 1 1 1 "GESCHICHTES" 16 2 "hilejin" 0 -1 1 0 2 15 12 22 17 6 5 5 1 2351 -1 -1 -1
"924" "16" 30 1 1 1 1 "GESCHICHTES" 16 3 "hilejin" 0 -1 1 0 2 15 12 22 17 6 5 5 0 904 -1 -1 -1
"925" "16" 30 1 1 1 1 "GESCHICHTES" 16 4 "hilejin" 0 -1 1 0 2 15 12 22 17 6 5 5 0 3142 -1 -1 -1
"926" "16" 30 1 1 1 1 "GESCHICHTES" 17 0 "permife" 0 -1 1 0 7 20 19 0 23 8 8 8 1 2880 -1 -1 -1
"927" "16" 30 1 1 1 1 "GESCHICHTES" 17 1 "permife" 0 -1 1 0 7 20 19 0 23 8 8 8 0 2311 -1 -1 -1
"928" "16" 30 1 1 1 1 "GESCHICHTES" 17 2 "permife" 0 -1 1 0 7 20 19 0 23 8 8 8 0 1135 -1 -1 -1
"929" "16" 30 1 1 1 1 "GESCHICHTES" 17 3 "permife" 0 -1 1 0 7 20 19 0 23 8 8 8 1 1696 -1 -1 -1
"930" "16" 30 1 1 1 1 "GESCHICHTES" 17 4 "permife" 0 -1 1 0 7 20 19 0 23 8 8 8 0 1711 -1 -1 -1
"931" "16" 30 1 1 1 1 "GESCHICHTES" 18 0 "yosud" 0 -1 1 1 1 14 17 2 13 5 6 5 0 1477 -1 -1 -1
"932" "16" 30 1 1 1 1 "GESCHICHTES" 18 1 "yosud" 0 -1 1 1 1 14 17 2 13 5 6 5 1 885 -1 -1 -1
"933" "16" 30 1 1 1 1 "GESCHICHTES" 18 2 "yosud" 0 -1 1 1 1 14 17 2 13 5 6 5 1 830 -1 -1 -1
"934" "16" 30 1 1 1 1 "GESCHICHTES" 18 3 "yosud" 0 -1 1 1 1 14 17 2 13 5 6 5 0 1325 -1 -1 -1
"935" "16" 30 1 1 1 1 "GESCHICHTES" 18 4 "yosud" 0 -1 1 1 1 14 17 2 13 5 6 5 0 1190 -1 -1 -1
"936" "16" 30 1 1 1 1 "GESCHICHTES" 19 0 "sleshen" 0 -1 1 1 16 9 3 6 24 5 4 4 0 1069 -1 -1 -1
"937" "16" 30 1 1 1 1 "GESCHICHTES" 19 1 "sleshen" 0 -1 1 1 16 9 3 6 24 5 4 4 1 828 -1 -1 -1
"938" "16" 30 1 1 1 1 "GESCHICHTES" 19 2 "sleshen" 0 -1 1 1 16 9 3 6 24 5 4 4 1 1998 -1 -1 -1
"939" "16" 30 1 1 1 1 "GESCHICHTES" 19 3 "sleshen" 0 -1 1 1 16 9 3 6 24 5 4 4 1 1630 -1 -1 -1
"940" "16" 30 1 1 1 1 "GESCHICHTES" 19 4 "sleshen" 0 -1 1 1 16 9 3 6 24 5 4 4 0 853 -1 -1 -1
"941" "16" 30 1 1 1 1 "GESCHICHTES" 20 0 "nalber" 0 -1 1 1 22 4 21 18 11 7 6 5 0 990 -1 -1 -1
"942" "16" 30 1 1 1 1 "GESCHICHTES" 20 1 "nalber" 0 -1 1 1 22 4 21 18 11 7 6 5 1 1373 -1 -1 -1
"943" "16" 30 1 1 1 1 "GESCHICHTES" 20 2 "nalber" 0 -1 1 1 22 4 21 18 11 7 6 5 1 638 -1 -1 -1
"944" "16" 30 1 1 1 1 "GESCHICHTES" 20 3 "nalber" 0 -1 1 1 22 4 21 18 11 7 6 5 1 6839 -1 -1 -1
"945" "16" 30 1 1 1 1 "GESCHICHTES" 20 4 "nalber" 0 -1 1 1 22 4 21 18 11 7 6 5 1 1453 -1 -1 -1
"946" "16" 30 1 1 1 1 "GESCHICHTES" 21 0 "kiwehon" 0 -1 1 1 12 10 15 5 8 7 7 7 1 716 -1 -1 -1
"947" "16" 30 1 1 1 1 "GESCHICHTES" 21 1 "kiwehon" 0 -1 1 1 12 10 15 5 8 7 7 7 1 837 -1 -1 -1
"948" "16" 30 1 1 1 1 "GESCHICHTES" 21 2 "kiwehon" 0 -1 1 1 12 10 15 5 8 7 7 7 1 844 -1 -1 -1
"949" "16" 30 1 1 1 1 "GESCHICHTES" 21 3 "kiwehon" 0 -1 1 1 12 10 15 5 8 7 7 7 1 718 -1 -1 -1
"950" "16" 30 1 1 1 1 "GESCHICHTES" 21 4 "kiwehon" 0 -1 1 1 12 10 15 5 8 7 7 7 1 693 -1 -1 -1
"951" "16" 30 1 1 1 1 "GESCHICHTES" 22 0 "botuyn" 0 -1 1 1 4 22 21 16 10 7 6 4 1 2165 -1 -1 -1
"952" "16" 30 1 1 1 1 "GESCHICHTES" 22 1 "botuyn" 0 -1 1 1 4 22 21 16 10 7 6 4 0 1477 -1 -1 -1
"953" "16" 30 1 1 1 1 "GESCHICHTES" 22 2 "botuyn" 0 -1 1 1 4 22 21 16 10 7 6 4 1 758 -1 -1 -1
"954" "16" 30 1 1 1 1 "GESCHICHTES" 22 3 "botuyn" 0 -1 1 1 4 22 21 16 10 7 6 4 0 1213 -1 -1 -1
"955" "16" 30 1 1 1 1 "GESCHICHTES" 22 4 "botuyn" 0 -1 1 1 4 22 21 16 10 7 6 4 1 1509 -1 -1 -1
"956" "16" 30 1 1 1 1 "GESCHICHTES" 23 0 "ubajec" 0 -1 1 1 0 1 9 11 14 6 6 6 0 1684 -1 -1 -1
"957" "16" 30 1 1 1 1 "GESCHICHTES" 23 1 "ubajec" 0 -1 1 1 0 1 9 11 14 6 6 6 0 1502 -1 -1 -1
"958" "16" 30 1 1 1 1 "GESCHICHTES" 23 2 "ubajec" 0 -1 1 1 0 1 9 11 14 6 6 6 1 1988 -1 -1 -1
"959" "16" 30 1 1 1 1 "GESCHICHTES" 23 3 "ubajec" 0 -1 1 1 0 1 9 11 14 6 6 6 1 813 -1 -1 -1
"960" "16" 30 1 1 1 1 "GESCHICHTES" 23 4 "ubajec" 0 -1 1 1 0 1 9 11 14 6 6 6 1 1749 -1 -1 -1
"961" "17" 27 2 1 1 1 "LATGRTHEOL" 0 0 "frask" 0 -1 0 0 20 15 4 8 9 1 8 6 0 858 0 -1 766
"962" "17" 27 2 1 1 1 "LATGRTHEOL" 0 1 "frask" 0 -1 0 0 20 15 4 8 9 1 8 6 1 1086 0 -1 795
"963" "17" 27 2 1 1 1 "LATGRTHEOL" 0 2 "frask" 0 -1 0 0 20 15 4 8 9 1 8 6 0 902 0 -1 856
"964" "17" 27 2 1 1 1 "LATGRTHEOL" 0 3 "frask" 0 -1 0 0 20 15 4 8 9 1 8 6 0 484 0 -1 548
"965" "17" 27 2 1 1 1 "LATGRTHEOL" 0 4 "frask" 0 -1 0 0 20 15 4 8 9 1 8 6 0 739 0 -1 839
"966" "17" 27 2 1 1 1 "LATGRTHEOL" 1 0 "medan" 0 -1 0 0 6 0 17 2 19 2 7 3 0 473 1 -1 723
"967" "17" 27 2 1 1 1 "LATGRTHEOL" 1 1 "medan" 0 -1 0 0 6 0 17 2 19 2 7 3 0 934 1 -1 732
"968" "17" 27 2 1 1 1 "LATGRTHEOL" 1 2 "medan" 0 -1 0 0 6 0 17 2 19 2 7 3 1 1145 1 -1 586
"969" "17" 27 2 1 1 1 "LATGRTHEOL" 1 3 "medan" 0 -1 0 0 6 0 17 2 19 2 7 3 0 1041 1 -1 877
"970" "17" 27 2 1 1 1 "LATGRTHEOL" 1 4 "medan" 0 -1 0 0 6 0 17 2 19 2 7 3 0 454 1 -1 771
"971" "17" 27 2 1 1 1 "LATGRTHEOL" 2 0 "schese" 0 -1 0 0 18 21 3 10 13 3 8 6 0 1096 2 -1 916
"972" "17" 27 2 1 1 1 "LATGRTHEOL" 2 1 "schese" 0 -1 0 0 18 21 3 10 13 3 8 6 1 863 2 -1 611
"973" "17" 27 2 1 1 1 "LATGRTHEOL" 2 2 "schese" 0 -1 0 0 18 21 3 10 13 3 8 6 1 478 2 -1 1159
"974" "17" 27 2 1 1 1 "LATGRTHEOL" 2 3 "schese" 0 -1 0 0 18 21 3 10 13 3 8 6 1 421 2 -1 1031
"975" "17" 27 2 1 1 1 "LATGRTHEOL" 2 4 "schese" 0 -1 0 0 18 21 3 10 13 3 8 6 0 821 2 -1 580
"976" "17" 27 2 1 1 1 "LATGRTHEOL" 3 0 "pimuide" 0 -1 0 0 23 11 14 12 5 2 8 8 1 619 3 -1 919
"977" "17" 27 2 1 1 1 "LATGRTHEOL" 3 1 "pimuide" 0 -1 0 0 23 11 14 12 5 2 8 8 1 516 3 -1 795
"978" "17" 27 2 1 1 1 "LATGRTHEOL" 3 2 "pimuide" 0 -1 0 0 23 11 14 12 5 2 8 8 0 517 3 -1 613
"979" "17" 27 2 1 1 1 "LATGRTHEOL" 3 3 "pimuide" 0 -1 0 0 23 11 14 12 5 2 8 8 0 568 3 -1 866
"980" "17" 27 2 1 1 1 "LATGRTHEOL" 3 4 "pimuide" 0 -1 0 0 23 11 14 12 5 2 8 8 1 1245 3 -1 791
"981" "17" 27 2 1 1 1 "LATGRTHEOL" 4 0 "tewok" 0 -1 0 0 22 1 7 24 16 6 6 6 0 843 4 -1 3286
"982" "17" 27 2 1 1 1 "LATGRTHEOL" 4 1 "tewok" 0 -1 0 0 22 1 7 24 16 6 6 6 0 793 4 -1 537
"983" "17" 27 2 1 1 1 "LATGRTHEOL" 4 2 "tewok" 0 -1 0 0 22 1 7 24 16 6 6 6 0 620 4 -1 1017
"984" "17" 27 2 1 1 1 "LATGRTHEOL" 4 3 "tewok" 0 -1 0 0 22 1 7 24 16 6 6 6 1 614 4 -1 598
"985" "17" 27 2 1 1 1 "LATGRTHEOL" 4 4 "tewok" 0 -1 0 0 22 1 7 24 16 6 6 6 1 2111 20 -1 629
"986" "17" 27 2 1 1 1 "LATGRTHEOL" 5 0 "botsy" 0 -1 0 0 3 13 7 19 6 6 8 8 1 960 5 -1 1153
"987" "17" 27 2 1 1 1 "LATGRTHEOL" 5 1 "botsy" 0 -1 0 0 3 13 7 19 6 6 8 8 0 1023 5 -1 784
"988" "17" 27 2 1 1 1 "LATGRTHEOL" 5 2 "botsy" 0 -1 0 0 3 13 7 19 6 6 8 8 0 1582 5 -1 743
"989" "17" 27 2 1 1 1 "LATGRTHEOL" 5 3 "botsy" 0 -1 0 0 3 13 7 19 6 6 8 8 1 1258 5 -1 969
"990" "17" 27 2 1 1 1 "LATGRTHEOL" 5 4 "botsy" 0 -1 0 0 3 13 7 19 6 6 8 8 0 2702 5 -1 666
"991" "17" 27 2 1 1 1 "LATGRTHEOL" 6 0 "yosud" 0 -1 0 1 20 10 11 24 18 2 6 6 1 938 0 -1 1296
"992" "17" 27 2 1 1 1 "LATGRTHEOL" 6 1 "yosud" 0 -1 0 1 20 10 11 24 18 2 6 6 1 653 20 -1 518
"993" "17" 27 2 1 1 1 "LATGRTHEOL" 6 2 "yosud" 0 -1 0 1 20 10 11 24 18 2 6 6 1 650 20 -1 423
"994" "17" 27 2 1 1 1 "LATGRTHEOL" 6 3 "yosud" 0 -1 0 1 20 10 11 24 18 2 6 6 1 447 20 -1 504
"995" "17" 27 2 1 1 1 "LATGRTHEOL" 6 4 "yosud" 0 -1 0 1 20 10 11 24 18 2 6 6 1 525 21 -1 631
"996" "17" 27 2 1 1 1 "LATGRTHEOL" 7 0 "noste" 0 -1 0 1 15 12 0 8 23 6 6 6 1 915 20 -1 570
"997" "17" 27 2 1 1 1 "LATGRTHEOL" 7 1 "noste" 0 -1 0 1 15 12 0 8 23 6 6 6 0 452 3 -1 604
"998" "17" 27 2 1 1 1 "LATGRTHEOL" 7 2 "noste" 0 -1 0 1 15 12 0 8 23 6 6 6 1 465 1 -1 986
"999" "17" 27 2 1 1 1 "LATGRTHEOL" 7 3 "noste" 0 -1 0 1 15 12 0 8 23 6 6 6 1 561 20 -1 650
"1000" "17" 27 2 1 1 1 "LATGRTHEOL" 7 4 "noste" 0 -1 0 1 15 12 0 8 23 6 6 6 1 1882 20 -1 903
"1001" "17" 27 2 1 1 1 "LATGRTHEOL" 8 0 "sleshen" 0 -1 0 1 4 14 5 17 21 1 2 2 1 798 20 -1 657
"1002" "17" 27 2 1 1 1 "LATGRTHEOL" 8 1 "sleshen" 0 -1 0 1 4 14 5 17 21 1 2 2 1 1680 20 -1 716
"1003" "17" 27 2 1 1 1 "LATGRTHEOL" 8 2 "sleshen" 0 -1 0 1 4 14 5 17 21 1 2 2 1 864 20 -1 428
"1004" "17" 27 2 1 1 1 "LATGRTHEOL" 8 3 "sleshen" 0 -1 0 1 4 14 5 17 21 1 2 2 1 496 20 -1 598
"1005" "17" 27 2 1 1 1 "LATGRTHEOL" 8 4 "sleshen" 0 -1 0 1 4 14 5 17 21 1 2 2 0 1372 20 -1 495
"1006" "17" 27 2 1 1 1 "LATGRTHEOL" 9 0 "ubajec" 0 -1 0 1 1 9 22 2 16 1 1 1 1 560 20 -1 577
"1007" "17" 27 2 1 1 1 "LATGRTHEOL" 9 1 "ubajec" 0 -1 0 1 1 9 22 2 16 1 1 1 1 705 20 -1 646
"1008" "17" 27 2 1 1 1 "LATGRTHEOL" 9 2 "ubajec" 0 -1 0 1 1 9 22 2 16 1 1 1 1 938 20 -1 1060
"1009" "17" 27 2 1 1 1 "LATGRTHEOL" 9 3 "ubajec" 0 -1 0 1 1 9 22 2 16 1 1 1 1 608 20 -1 479
"1010" "17" 27 2 1 1 1 "LATGRTHEOL" 9 4 "ubajec" 0 -1 0 1 1 9 22 2 16 1 1 1 1 493 20 -1 519
"1011" "17" 27 2 1 1 1 "LATGRTHEOL" 10 0 "nalber" 0 -1 0 1 2 20 10 6 22 3 3 3 1 1533 20 -1 747
"1012" "17" 27 2 1 1 1 "LATGRTHEOL" 10 1 "nalber" 0 -1 0 1 2 20 10 6 22 3 3 3 1 885 6 -1 721
"1013" "17" 27 2 1 1 1 "LATGRTHEOL" 10 2 "nalber" 0 -1 0 1 2 20 10 6 22 3 3 3 1 1245 20 -1 493
"1014" "17" 27 2 1 1 1 "LATGRTHEOL" 10 3 "nalber" 0 -1 0 1 2 20 10 6 22 3 3 3 1 845 5 -1 1008
"1015" "17" 27 2 1 1 1 "LATGRTHEOL" 10 4 "nalber" 0 -1 0 1 2 20 10 6 22 3 3 3 1 962 20 -1 678
"1016" "17" 27 2 1 1 1 "LATGRTHEOL" 11 0 "hilejin" 0 -1 0 1 8 0 7 17 9 1 1 1 1 900 20 -1 396
"1017" "17" 27 2 1 1 1 "LATGRTHEOL" 11 1 "hilejin" 0 -1 0 1 8 0 7 17 9 1 1 1 1 700 20 -1 474
"1018" "17" 27 2 1 1 1 "LATGRTHEOL" 11 2 "hilejin" 0 -1 0 1 8 0 7 17 9 1 1 1 0 875 5 -1 1180
"1019" "17" 27 2 1 1 1 "LATGRTHEOL" 11 3 "hilejin" 0 -1 0 1 8 0 7 17 9 1 1 1 1 459 20 -1 617
"1020" "17" 27 2 1 1 1 "LATGRTHEOL" 11 4 "hilejin" 0 -1 0 1 8 0 7 17 9 1 1 1 1 597 20 -1 495
"1021" "17" 27 2 1 1 1 "LATGRTHEOL" 12 0 "hiwawa" 0 -1 1 0 20 22 5 0 11 7 2 2 0 1054 12 -1 1004
"1022" "17" 27 2 1 1 1 "LATGRTHEOL" 12 1 "hiwawa" 0 -1 1 0 20 22 5 0 11 7 2 2 0 446 12 -1 1458
"1023" "17" 27 2 1 1 1 "LATGRTHEOL" 12 2 "hiwawa" 0 -1 1 0 20 22 5 0 11 7 2 2 0 1160 12 -1 1098
"1024" "17" 27 2 1 1 1 "LATGRTHEOL" 12 3 "hiwawa" 0 -1 1 0 20 22 5 0 11 7 2 2 0 1756 12 -1 846
"1025" "17" 27 2 1 1 1 "LATGRTHEOL" 12 4 "hiwawa" 0 -1 1 0 20 22 5 0 11 7 2 2 0 770 12 -1 824
"1026" "17" 27 2 1 1 1 "LATGRTHEOL" 13 0 "kiwehon" 0 -1 1 0 10 9 4 23 15 5 5 5 0 1265 13 -1 1425
"1027" "17" 27 2 1 1 1 "LATGRTHEOL" 13 1 "kiwehon" 0 -1 1 0 10 9 4 23 15 5 5 5 0 512 13 -1 1559
"1028" "17" 27 2 1 1 1 "LATGRTHEOL" 13 2 "kiwehon" 0 -1 1 0 10 9 4 23 15 5 5 5 0 627 13 -1 707
"1029" "17" 27 2 1 1 1 "LATGRTHEOL" 13 3 "kiwehon" 0 -1 1 0 10 9 4 23 15 5 5 5 0 891 13 -1 2805
"1030" "17" 27 2 1 1 1 "LATGRTHEOL" 13 4 "kiwehon" 0 -1 1 0 10 9 4 23 15 5 5 5 0 2220 13 -1 1946
"1031" "17" 27 2 1 1 1 "LATGRTHEOL" 14 0 "uwimor" 0 -1 1 0 21 1 13 3 16 7 7 7 0 1344 14 -1 1729
"1032" "17" 27 2 1 1 1 "LATGRTHEOL" 14 1 "uwimor" 0 -1 1 0 21 1 13 3 16 7 7 7 0 628 14 -1 932
"1033" "17" 27 2 1 1 1 "LATGRTHEOL" 14 2 "uwimor" 0 -1 1 0 21 1 13 3 16 7 7 7 0 406 14 -1 1033
"1034" "17" 27 2 1 1 1 "LATGRTHEOL" 14 3 "uwimor" 0 -1 1 0 21 1 13 3 16 7 7 7 0 717 14 -1 836
"1035" "17" 27 2 1 1 1 "LATGRTHEOL" 14 4 "uwimor" 0 -1 1 0 21 1 13 3 16 7 7 7 0 538 14 -1 477
"1036" "17" 27 2 1 1 1 "LATGRTHEOL" 15 0 "jaciyn" 0 -1 1 0 17 12 18 14 24 5 5 5 0 487 15 -1 1093
"1037" "17" 27 2 1 1 1 "LATGRTHEOL" 15 1 "jaciyn" 0 -1 1 0 17 12 18 14 24 5 5 5 0 740 15 -1 1240
"1038" "17" 27 2 1 1 1 "LATGRTHEOL" 15 2 "jaciyn" 0 -1 1 0 17 12 18 14 24 5 5 5 0 575 15 -1 1334
"1039" "17" 27 2 1 1 1 "LATGRTHEOL" 15 3 "jaciyn" 0 -1 1 0 17 12 18 14 24 5 5 5 0 323 15 -1 1311
"1040" "17" 27 2 1 1 1 "LATGRTHEOL" 15 4 "jaciyn" 0 -1 1 0 17 12 18 14 24 5 5 5 0 408 15 -1 1081
"1041" "17" 27 2 1 1 1 "LATGRTHEOL" 16 0 "botuyn" 0 -1 1 0 19 6 2 7 8 5 5 5 0 533 16 -1 676
"1042" "17" 27 2 1 1 1 "LATGRTHEOL" 16 1 "botuyn" 0 -1 1 0 19 6 2 7 8 5 5 5 0 719 16 -1 851
"1043" "17" 27 2 1 1 1 "LATGRTHEOL" 16 2 "botuyn" 0 -1 1 0 19 6 2 7 8 5 5 5 0 389 16 -1 845
"1044" "17" 27 2 1 1 1 "LATGRTHEOL" 16 3 "botuyn" 0 -1 1 0 19 6 2 7 8 5 5 5 0 1145 16 -1 1167
"1045" "17" 27 2 1 1 1 "LATGRTHEOL" 16 4 "botuyn" 0 -1 1 0 19 6 2 7 8 5 5 5 0 725 16 -1 1726
"1046" "17" 27 2 1 1 1 "LATGRTHEOL" 17 0 "larnist" 0 -1 1 0 1 11 24 16 4 8 8 8 0 722 17 -1 1020
"1047" "17" 27 2 1 1 1 "LATGRTHEOL" 17 1 "larnist" 0 -1 1 0 1 11 24 16 4 8 8 8 0 1119 17 -1 1386
"1048" "17" 27 2 1 1 1 "LATGRTHEOL" 17 2 "larnist" 0 -1 1 0 1 11 24 16 4 8 8 8 0 903 17 -1 1018
"1049" "17" 27 2 1 1 1 "LATGRTHEOL" 17 3 "larnist" 0 -1 1 0 1 11 24 16 4 8 8 8 0 431 17 -1 12442
"1050" "17" 27 2 1 1 1 "LATGRTHEOL" 17 4 "larnist" 0 -1 1 0 1 11 24 16 4 8 8 8 1 720 17 -1 796
"1051" "17" 27 2 1 1 1 "LATGRTHEOL" 18 0 "laumens" 0 -1 1 1 7 5 20 18 22 6 8 8 0 753 20 -1 542
"1052" "17" 27 2 1 1 1 "LATGRTHEOL" 18 1 "laumens" 0 -1 1 1 7 5 20 18 22 6 8 8 0 1140 20 -1 603
"1053" "17" 27 2 1 1 1 "LATGRTHEOL" 18 2 "laumens" 0 -1 1 1 7 5 20 18 22 6 8 8 0 2697 20 -1 1697
"1054" "17" 27 2 1 1 1 "LATGRTHEOL" 18 3 "laumens" 0 -1 1 1 7 5 20 18 22 6 8 8 0 1388 16 -1 1048
"1055" "17" 27 2 1 1 1 "LATGRTHEOL" 18 4 "laumens" 0 -1 1 1 7 5 20 18 22 6 8 8 0 1431 12 -1 735
"1056" "17" 27 2 1 1 1 "LATGRTHEOL" 19 0 "furasti" 0 -1 1 1 9 2 19 12 23 3 7 7 0 1177 20 -1 566
"1057" "17" 27 2 1 1 1 "LATGRTHEOL" 19 1 "furasti" 0 -1 1 1 9 2 19 12 23 3 7 7 0 3174 12 -1 3478
"1058" "17" 27 2 1 1 1 "LATGRTHEOL" 19 2 "furasti" 0 -1 1 1 9 2 19 12 23 3 7 7 0 564 18 -1 654
"1059" "17" 27 2 1 1 1 "LATGRTHEOL" 19 3 "furasti" 0 -1 1 1 9 2 19 12 23 3 7 7 0 1026 20 -1 606
"1060" "17" 27 2 1 1 1 "LATGRTHEOL" 19 4 "furasti" 0 -1 1 1 9 2 19 12 23 3 7 7 0 1792 13 -1 1627
"1061" "17" 27 2 1 1 1 "LATGRTHEOL" 20 0 "umeuken" 0 -1 1 1 3 14 8 15 0 2 8 4 0 1293 20 -1 640
"1062" "17" 27 2 1 1 1 "LATGRTHEOL" 20 1 "umeuken" 0 -1 1 1 3 14 8 15 0 2 8 4 0 872 20 -1 2124
"1063" "17" 27 2 1 1 1 "LATGRTHEOL" 20 2 "umeuken" 0 -1 1 1 3 14 8 15 0 2 8 4 0 861 12 -1 798
"1064" "17" 27 2 1 1 1 "LATGRTHEOL" 20 3 "umeuken" 0 -1 1 1 3 14 8 15 0 2 8 4 0 882 17 -1 655
"1065" "17" 27 2 1 1 1 "LATGRTHEOL" 20 4 "umeuken" 0 -1 1 1 3 14 8 15 0 2 8 4 0 1059 4 -1 1969
"1066" "17" 27 2 1 1 1 "LATGRTHEOL" 21 0 "permife" 0 -1 1 1 6 13 17 10 21 4 4 4 0 896 20 -1 602
"1067" "17" 27 2 1 1 1 "LATGRTHEOL" 21 1 "permife" 0 -1 1 1 6 13 17 10 21 4 4 4 1 1291 20 -1 661
"1068" "17" 27 2 1 1 1 "LATGRTHEOL" 21 2 "permife" 0 -1 1 1 6 13 17 10 21 4 4 4 0 1260 12 -1 697
"1069" "17" 27 2 1 1 1 "LATGRTHEOL" 21 3 "permife" 0 -1 1 1 6 13 17 10 21 4 4 4 1 1916 20 -1 1289
"1070" "17" 27 2 1 1 1 "LATGRTHEOL" 21 4 "permife" 0 -1 1 1 6 13 17 10 21 4 4 4 0 626 14 -1 928
"1071" "17" 27 2 1 1 1 "LATGRTHEOL" 22 0 "obacu" 0 -1 1 1 12 14 0 3 15 4 1 1 0 594 20 -1 444
"1072" "17" 27 2 1 1 1 "LATGRTHEOL" 22 1 "obacu" 0 -1 1 1 12 14 0 3 15 4 1 1 0 1743 20 -1 642
"1073" "17" 27 2 1 1 1 "LATGRTHEOL" 22 2 "obacu" 0 -1 1 1 12 14 0 3 15 4 1 1 0 670 17 -1 990
"1074" "17" 27 2 1 1 1 "LATGRTHEOL" 22 3 "obacu" 0 -1 1 1 12 14 0 3 15 4 1 1 0 593 12 -1 974
"1075" "17" 27 2 1 1 1 "LATGRTHEOL" 22 4 "obacu" 0 -1 1 1 12 14 0 3 15 4 1 1 0 568 17 -1 1145
"1076" "17" 27 2 1 1 1 "LATGRTHEOL" 23 0 "molkate" 0 -1 1 1 13 24 18 20 10 3 5 5 1 1315 20 -1 604
"1077" "17" 27 2 1 1 1 "LATGRTHEOL" 23 1 "molkate" 0 -1 1 1 13 24 18 20 10 3 5 5 0 1288 20 -1 387
"1078" "17" 27 2 1 1 1 "LATGRTHEOL" 23 2 "molkate" 0 -1 1 1 13 24 18 20 10 3 5 5 0 513 13 -1 1602
"1079" "17" 27 2 1 1 1 "LATGRTHEOL" 23 3 "molkate" 0 -1 1 1 13 24 18 20 10 3 5 5 0 1523 20 -1 757
"1080" "17" 27 2 1 1 1 "LATGRTHEOL" 23 4 "molkate" 0 -1 1 1 13 24 18 20 10 3 5 5 0 518 12 -1 986
"1081" "18" 21 1 1 1 1 "LEEHRAAMT" 0 0 "hilejin" 0 -1 0 0 18 9 21 1 16 7 4 4 1 889 -1 -1 -1
"1082" "18" 21 1 1 1 1 "LEEHRAAMT" 0 1 "hilejin" 0 -1 0 0 18 9 21 1 16 7 4 4 1 831 -1 -1 -1
"1083" "18" 21 1 1 1 1 "LEEHRAAMT" 0 2 "hilejin" 0 -1 0 0 18 9 21 1 16 7 4 4 1 937 -1 -1 -1
"1084" "18" 21 1 1 1 1 "LEEHRAAMT" 0 3 "hilejin" 0 -1 0 0 18 9 21 1 16 7 4 4 1 1160 -1 -1 -1
"1085" "18" 21 1 1 1 1 "LEEHRAAMT" 0 4 "hilejin" 0 -1 0 0 18 9 21 1 16 7 4 4 1 767 -1 -1 -1
"1086" "18" 21 1 1 1 1 "LEEHRAAMT" 1 0 "ubajec" 0 -1 0 0 0 4 3 15 13 5 2 4 1 1608 -1 -1 -1
"1087" "18" 21 1 1 1 1 "LEEHRAAMT" 1 1 "ubajec" 0 -1 0 0 0 4 3 15 13 5 2 4 1 1384 -1 -1 -1
"1088" "18" 21 1 1 1 1 "LEEHRAAMT" 1 2 "ubajec" 0 -1 0 0 0 4 3 15 13 5 2 4 1 1016 -1 -1 -1
"1089" "18" 21 1 1 1 1 "LEEHRAAMT" 1 3 "ubajec" 0 -1 0 0 0 4 3 15 13 5 2 4 1 1112 -1 -1 -1
"1090" "18" 21 1 1 1 1 "LEEHRAAMT" 1 4 "ubajec" 0 -1 0 0 0 4 3 15 13 5 2 4 1 849 -1 -1 -1
"1091" "18" 21 1 1 1 1 "LEEHRAAMT" 2 0 "botsy" 0 -1 0 0 23 22 12 5 24 6 5 4 1 657 -1 -1 -1
"1092" "18" 21 1 1 1 1 "LEEHRAAMT" 2 1 "botsy" 0 -1 0 0 23 22 12 5 24 6 5 4 1 777 -1 -1 -1
"1093" "18" 21 1 1 1 1 "LEEHRAAMT" 2 2 "botsy" 0 -1 0 0 23 22 12 5 24 6 5 4 1 2968 -1 -1 -1
"1094" "18" 21 1 1 1 1 "LEEHRAAMT" 2 3 "botsy" 0 -1 0 0 23 22 12 5 24 6 5 4 1 720 -1 -1 -1
"1095" "18" 21 1 1 1 1 "LEEHRAAMT" 2 4 "botsy" 0 -1 0 0 23 22 12 5 24 6 5 4 1 1040 -1 -1 -1
"1096" "18" 21 1 1 1 1 "LEEHRAAMT" 3 0 "hiwawa" 0 -1 0 0 17 10 2 7 19 6 5 6 1 3488 -1 -1 -1
"1097" "18" 21 1 1 1 1 "LEEHRAAMT" 3 1 "hiwawa" 0 -1 0 0 17 10 2 7 19 6 5 6 1 737 -1 -1 -1
"1098" "18" 21 1 1 1 1 "LEEHRAAMT" 3 2 "hiwawa" 0 -1 0 0 17 10 2 7 19 6 5 6 1 1079 -1 -1 -1
"1099" "18" 21 1 1 1 1 "LEEHRAAMT" 3 3 "hiwawa" 0 -1 0 0 17 10 2 7 19 6 5 6 1 776 -1 -1 -1
"1100" "18" 21 1 1 1 1 "LEEHRAAMT" 3 4 "hiwawa" 0 -1 0 0 17 10 2 7 19 6 5 6 1 831 -1 -1 -1
