"vpnr" "alter" "sex" "hand" "color" "sprache" "fach" "blocknr" "csnr" "sb_optionen0" "wort" "material" "istwort" "uspositiv" "csduration" "q1_response" "q1_rt" "q2_response" "q2_rt" "bewert_response" "bewert_rt" "us" "sb_korrekt_response" "sb_response" "sb_korrekt" "sb_rt" "muell"
"171" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 42 48 "W07.bmp" 2 0 1 1 0 1071 14 1071 102 -1 14 48 48 1 5052 7
"172" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 42 48 "W07.bmp" 2 0 1 1 0 1071 14 1071 102 -1 13 48 48 1 2213 7
"173" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 43 49 "W15.bmp" 2 0 1 1 0 839 1 694 104 -1 1 49 38 0 4587 7
"174" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 43 49 "W15.bmp" 2 0 1 1 0 839 1 694 104 -1 16 49 49 1 2332 7
"175" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 43 49 "W15.bmp" 2 0 1 1 0 839 1 694 104 -1 11 49 49 1 4811 7
"176" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 43 49 "W15.bmp" 2 0 1 1 0 839 1 694 104 -1 5 49 49 1 1429 7
"177" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 44 50 "Wneu03_.bmp" 2 0 1 2 0 3128 4 5054 101 -1 19 50 50 1 933 7
"178" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 44 50 "Wneu03_.bmp" 2 0 1 2 0 3128 4 5054 101 -1 17 50 50 1 2156 7
"179" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 44 50 "Wneu03_.bmp" 2 0 1 2 0 3128 4 5054 101 -1 22 50 50 1 1277 7
"180" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 44 50 "Wneu03_.bmp" 2 0 1 2 0 3128 4 5054 101 -1 0 50 50 1 852 7
"181" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 45 51 "M02_.bmp" 2 0 1 2 1 1305 18 734 99 -1 9 51 51 1 1012 7
"182" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 45 51 "M02_.bmp" 2 0 1 2 1 1305 18 734 99 -1 20 51 51 1 3461 7
"183" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 45 51 "M02_.bmp" 2 0 1 2 1 1305 18 734 99 -1 17 51 51 1 5051 7
"184" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 45 51 "M02_.bmp" 2 0 1 2 1 1305 18 734 99 -1 21 51 51 1 1700 7
"185" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 46 52 "Mneu01_.bmp" 2 0 1 2 1 488 1 887 95 -1 14 52 52 1 1237 7
"186" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 46 52 "Mneu01_.bmp" 2 0 1 2 1 488 1 887 95 -1 14 52 52 1 733 7
"187" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 46 52 "Mneu01_.bmp" 2 0 1 2 1 488 1 887 95 -1 8 52 52 1 2004 7
"188" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 46 52 "Mneu01_.bmp" 2 0 1 2 1 488 1 887 95 -1 3 52 52 1 1933 7
"189" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 47 53 "W17.bmp" 2 0 1 2 1 3255 17 895 100 -1 8 53 53 1 2933 7
"190" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 47 53 "W17.bmp" 2 0 1 2 1 3255 17 895 100 -1 2 53 53 1 2541 7
"191" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 47 53 "W17.bmp" 2 0 1 2 1 3255 17 895 100 -1 2 53 53 1 1605 7
"192" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 47 53 "W17.bmp" 2 0 1 2 1 3255 17 895 100 -1 2 53 34 0 4740 7
"193" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 48 60 "cs14.bmp" 3 0 0 0 0 296 8 79 92 -1 1 60 65 0 1935 7
"194" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 48 60 "cs14.bmp" 3 0 0 0 0 296 8 79 92 -1 1 60 70 0 1718 7
"195" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 48 60 "cs14.bmp" 3 0 0 0 0 296 8 79 92 -1 1 60 77 0 1246 7
"196" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 48 60 "cs14.bmp" 3 0 0 0 0 296 8 79 92 -1 10 60 77 0 1101 7
"197" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 49 61 "cs20.bmp" 3 0 0 0 2 775 11 831 95 -1 2 61 68 0 1143 7
"198" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 49 61 "cs20.bmp" 3 0 0 0 2 775 11 831 95 -1 0 61 68 0 774 7
"199" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 49 61 "cs20.bmp" 3 0 0 0 2 775 11 831 95 -1 15 61 80 0 1407 7
"200" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 49 61 "cs20.bmp" 3 0 0 0 2 775 11 831 95 -1 7 61 82 0 767 7
"201" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 50 62 "cs9.bmp" 3 0 0 0 2 664 8 1223 92 -1 12 62 60 0 1589 7
"202" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 50 62 "cs9.bmp" 3 0 0 0 2 664 8 1223 92 -1 10 62 64 0 3007 7
"203" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 50 62 "cs9.bmp" 3 0 0 0 2 664 8 1223 92 -1 8 62 78 0 854 7
"204" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 50 62 "cs9.bmp" 3 0 0 0 2 664 8 1223 92 -1 16 62 80 0 1006 7
"205" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 51 63 "cs1.bmp" 3 0 0 0 1 1519 6 367 97 -1 6 63 65 0 1511 7
"206" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 51 63 "cs1.bmp" 3 0 0 0 1 1519 6 367 97 -1 20 63 79 0 1351 7
"207" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 51 63 "cs1.bmp" 3 0 0 0 1 1519 6 367 97 -1 7 63 64 0 1423 7
"208" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 51 63 "cs1.bmp" 3 0 0 0 1 1519 6 367 97 -1 2 63 79 0 830 7
"209" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 52 64 "cs13.bmp" 3 0 0 1 0 423 21 175 96 -1 22 64 64 1 1405 7
"210" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 52 64 "cs13.bmp" 3 0 0 1 0 423 21 175 96 -1 18 64 64 1 1230 7
"211" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 52 64 "cs13.bmp" 3 0 0 1 0 423 21 175 96 -1 13 64 64 1 1142 7
"212" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 52 64 "cs13.bmp" 3 0 0 1 0 423 21 175 96 -1 21 64 64 1 1078 7
"213" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 53 65 "cs15.bmp" 3 0 0 1 1 806 13 583 93 -1 8 65 76 0 1542 7
"214" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 53 65 "cs15.bmp" 3 0 0 1 1 806 13 583 93 -1 9 65 65 1 1343 7
"215" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 53 65 "cs15.bmp" 3 0 0 1 1 806 13 583 93 -1 6 65 65 1 1847 7
"216" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 53 65 "cs15.bmp" 3 0 0 1 1 806 13 583 93 -1 14 65 65 1 663 7
"217" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 54 66 "cs3.bmp" 3 0 0 1 1 695 0 6095 96 -1 17 66 64 0 1151 7
"218" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 54 66 "cs3.bmp" 3 0 0 1 1 695 0 6095 96 -1 15 66 69 0 1871 7
"219" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 54 66 "cs3.bmp" 3 0 0 1 1 695 0 6095 96 -1 19 66 66 1 1190 7
"220" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 54 66 "cs3.bmp" 3 0 0 1 1 695 0 6095 96 -1 8 66 66 1 966 7
"221" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 55 67 "cs28.bmp" 3 0 0 1 1 656 13 495 97 -1 11 67 72 0 1510 7
"222" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 55 67 "cs28.bmp" 3 0 0 1 1 656 13 495 97 -1 23 67 67 1 1461 7
"223" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 55 67 "cs28.bmp" 3 0 0 1 1 656 13 495 97 -1 20 67 67 1 1983 7
"224" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 55 67 "cs28.bmp" 3 0 0 1 1 656 13 495 97 -1 11 67 67 1 1831 7
"225" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 56 68 "cs8.bmp" 3 0 0 2 0 1856 19 3079 100 -1 0 68 68 1 1319 7
"226" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 56 68 "cs8.bmp" 3 0 0 2 0 1856 19 3079 100 -1 19 68 68 1 1671 7
"227" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 56 68 "cs8.bmp" 3 0 0 2 0 1856 19 3079 100 -1 2 68 68 1 1855 7
"228" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 56 68 "cs8.bmp" 3 0 0 2 0 1856 19 3079 100 -1 18 68 68 1 1183 7
"229" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 57 69 "cs16neu.bmp" 3 0 0 2 1 1624 6 751 102 -1 4 69 69 1 1839 7
"230" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 57 69 "cs16neu.bmp" 3 0 0 2 1 1624 6 751 102 -1 4 69 69 1 1414 7
"231" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 57 69 "cs16neu.bmp" 3 0 0 2 1 1624 6 751 102 -1 4 69 69 1 2735 7
"232" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 57 69 "cs16neu.bmp" 3 0 0 2 1 1624 6 751 102 -1 1 69 69 1 1054 7
"233" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 58 70 "cs4.bmp" 3 0 0 2 1 512 18 3526 90 -1 20 70 70 1 1199 7
"234" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 58 70 "cs4.bmp" 3 0 0 2 1 512 18 3526 90 -1 14 70 70 1 1479 7
"235" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 58 70 "cs4.bmp" 3 0 0 2 1 512 18 3526 90 -1 5 70 70 1 1247 7
"236" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 58 70 "cs4.bmp" 3 0 0 2 1 512 18 3526 90 -1 4 70 70 1 983 7
"237" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 59 71 "cs25.bmp" 3 0 0 2 1 687 13 295 96 -1 18 71 71 1 9654 7
"238" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 59 71 "cs25.bmp" 3 0 0 2 1 687 13 295 96 -1 2 71 71 1 1942 7
"239" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 59 71 "cs25.bmp" 3 0 0 2 1 687 13 295 96 -1 17 71 71 1 1414 7
"240" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 59 71 "cs25.bmp" 3 0 0 2 1 687 13 295 96 -1 20 71 71 1 1957 7
"241" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 60 72 "cs22.bmp" 3 0 1 0 0 536 0 295 86 -1 11 72 68 0 1399 7
"242" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 60 72 "cs22.bmp" 3 0 1 0 0 536 0 295 86 -1 21 72 62 0 1479 7
"243" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 60 72 "cs22.bmp" 3 0 1 0 0 536 0 295 86 -1 14 72 72 1 2806 7
"244" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 60 72 "cs22.bmp" 3 0 1 0 0 536 0 295 86 -1 12 72 62 0 870 7
"245" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 61 73 "cs10.bmp" 3 0 1 0 0 664 7 559 91 -1 2 73 77 0 4438 7
"246" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 61 73 "cs10.bmp" 3 0 1 0 0 664 7 559 91 -1 3 73 72 0 1854 7
"247" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 61 73 "cs10.bmp" 3 0 1 0 0 664 7 559 91 -1 10 73 75 0 1127 7
"248" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 61 73 "cs10.bmp" 3 0 1 0 0 664 7 559 91 -1 18 73 77 0 639 7
"249" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 62 74 "cs19.bmp" 3 0 1 0 1 551 19 1271 93 -1 0 74 62 0 1247 7
"250" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 62 74 "cs19.bmp" 3 0 1 0 1 551 19 1271 93 -1 4 74 78 0 1679 7
"251" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 62 74 "cs19.bmp" 3 0 1 0 1 551 19 1271 93 -1 16 74 61 0 798 7
"252" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 62 74 "cs19.bmp" 3 0 1 0 1 551 19 1271 93 -1 17 74 64 0 854 7
"253" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 63 75 "cs23.bmp" 3 0 1 0 1 551 10 239 101 -1 10 75 82 0 3302 7
"254" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 63 75 "cs23.bmp" 3 0 1 0 1 551 10 239 101 -1 23 75 77 0 1295 7
"255" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 63 75 "cs23.bmp" 3 0 1 0 1 551 10 239 101 -1 4 75 77 0 751 7
"256" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 63 75 "cs23.bmp" 3 0 1 0 1 551 10 239 101 -1 15 75 79 0 1254 7
"257" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 64 76 "cs21.bmp" 3 0 1 1 1 367 12 255 90 -1 14 76 63 0 2517 7
"258" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 64 76 "cs21.bmp" 3 0 1 1 1 367 12 255 90 -1 7 76 76 1 1262 7
"259" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 64 76 "cs21.bmp" 3 0 1 1 1 367 12 255 90 -1 3 76 76 1 1135 7
"260" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 64 76 "cs21.bmp" 3 0 1 1 1 367 12 255 90 -1 8 76 76 1 1798 7
"261" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 65 77 "cs2.bmp" 3 0 1 1 1 376 4 1135 100 -1 23 77 77 1 671 7
"262" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 65 77 "cs2.bmp" 3 0 1 1 1 376 4 1135 100 -1 12 77 77 1 1311 7
"263" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 65 77 "cs2.bmp" 3 0 1 1 1 376 4 1135 100 -1 15 77 77 1 894 7
"264" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 65 77 "cs2.bmp" 3 0 1 1 1 376 4 1135 100 -1 7 77 77 1 2583 7
"265" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 66 78 "cs18.bmp" 3 0 1 1 2 344 4 391 93 -1 21 78 66 0 9207 7
"266" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 66 78 "cs18.bmp" 3 0 1 1 2 344 4 391 93 -1 18 78 78 1 2055 7
"267" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 66 78 "cs18.bmp" 3 0 1 1 2 344 4 391 93 -1 18 78 78 1 1567 7
"268" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 66 78 "cs18.bmp" 3 0 1 1 2 344 4 391 93 -1 20 78 77 0 2127 7
"269" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 67 79 "cs11.bmp" 3 0 1 1 1 630 2 455 94 -1 12 79 76 0 5991 7
"270" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 67 79 "cs11.bmp" 3 0 1 1 1 630 2 455 94 -1 9 79 79 1 542 7
"271" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 67 79 "cs11.bmp" 3 0 1 1 1 630 2 455 94 -1 9 79 79 1 2615 7
"272" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 67 79 "cs11.bmp" 3 0 1 1 1 630 2 455 94 -1 23 79 79 1 734 7
"273" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 68 80 "cs17.bmp" 3 0 1 2 1 2008 0 5455 92 -1 13 80 80 1 2870 7
"274" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 68 80 "cs17.bmp" 3 0 1 2 1 2008 0 5455 92 -1 13 80 80 1 1326 7
"275" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 68 80 "cs17.bmp" 3 0 1 2 1 2008 0 5455 92 -1 13 80 80 1 1999 7
"276" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 68 80 "cs17.bmp" 3 0 1 2 1 2008 0 5455 92 -1 16 80 80 1 1783 7
"277" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 69 81 "cs6.bmp" 3 0 1 2 1 856 1 2104 92 -1 18 81 81 1 1670 7
"278" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 69 81 "cs6.bmp" 3 0 1 2 1 856 1 2104 92 -1 1 81 81 1 942 7
"279" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 69 81 "cs6.bmp" 3 0 1 2 1 856 1 2104 92 -1 2 81 81 1 1381 7
"280" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 69 81 "cs6.bmp" 3 0 1 2 1 856 1 2104 92 -1 9 81 81 1 1415 7
"281" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 70 82 "cs7neu.bmp" 3 0 1 2 1 726 3 566 97 -1 3 82 82 1 1350 7
"282" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 70 82 "cs7neu.bmp" 3 0 1 2 1 726 3 566 97 -1 8 82 82 1 1807 7
"283" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 70 82 "cs7neu.bmp" 3 0 1 2 1 726 3 566 97 -1 8 82 82 1 630 7
"284" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 70 82 "cs7neu.bmp" 3 0 1 2 1 726 3 566 97 -1 11 82 82 1 983 7
"285" "1" 24 2 1 1 1 "PSYCHOLOGIE" 0 71 83 "cs27.bmp" 3 0 1 2 1 632 22 1928 100 -1 20 83 83 1 1263 7
"286" "1" 24 2 1 1 1 "PSYCHOLOGIE" 1 71 83 "cs27.bmp" 3 0 1 2 1 632 22 1928 100 -1 22 83 83 1 2615 7
"287" "1" 24 2 1 1 1 "PSYCHOLOGIE" 2 71 83 "cs27.bmp" 3 0 1 2 1 632 22 1928 100 -1 21 83 83 1 1687 7
"288" "1" 24 2 1 1 1 "PSYCHOLOGIE" 3 71 83 "cs27.bmp" 3 0 1 2 1 632 22 1928 100 -1 4 83 83 1 1959 7
"289" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 0 0 "baigbur" 1 1 0 0 1 1568 14 1471 100 -1 14 0 5 0 1359 7
"290" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 0 0 "baigbur" 1 1 0 0 1 1568 14 1471 100 -1 8 0 0 1 895 7
"291" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 0 0 "baigbur" 1 1 0 0 1 1568 14 1471 100 -1 14 0 5 0 535 7
"292" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 0 0 "baigbur" 1 1 0 0 1 1568 14 1471 100 -1 8 0 21 0 670 7
"293" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 1 1 "sebjukt" 1 1 0 0 1 2447 6 816 100 -1 21 1 1 1 4270 7
"294" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 1 1 "sebjukt" 1 1 0 0 1 2447 6 816 100 -1 19 1 1 1 2495 7
"295" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 1 1 "sebjukt" 1 1 0 0 1 2447 6 816 100 -1 4 1 1 1 2190 7
"296" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 1 1 "sebjukt" 1 1 0 0 1 2447 6 816 100 -1 2 1 1 1 735 7
"297" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 2 2 "fehrrid" 1 1 0 0 2 1470 15 2967 100 -1 5 2 10 0 775 7
"298" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 2 2 "fehrrid" 1 1 0 0 2 1470 15 2967 100 -1 14 2 18 0 7438 7
"299" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 2 2 "fehrrid" 1 1 0 0 2 1470 15 2967 100 -1 8 2 19 0 527 7
"300" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 2 2 "fehrrid" 1 1 0 0 2 1470 15 2967 100 -1 13 2 5 0 1095 7
"301" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 3 3 "faloilo" 1 1 0 0 2 1047 9 2559 100 -1 3 3 4 0 895 7
"302" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 3 3 "faloilo" 1 1 0 0 2 1047 9 2559 100 -1 18 3 3 1 847 7
"303" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 3 3 "faloilo" 1 1 0 0 2 1047 9 2559 100 -1 11 3 21 0 2238 7
"304" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 3 3 "faloilo" 1 1 0 0 2 1047 9 2559 100 -1 23 3 14 0 1222 7
"305" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 4 4 "emkruas" 1 1 0 1 1 1609 8 2711 100 -1 19 4 4 1 1319 7
"306" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 4 4 "emkruas" 1 1 0 1 1 1609 8 2711 100 -1 16 4 4 1 1255 7
"307" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 4 4 "emkruas" 1 1 0 1 1 1609 8 2711 100 -1 9 4 9 0 4981 7
"308" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 4 4 "emkruas" 1 1 0 1 1 1609 8 2711 100 -1 12 4 4 1 8310 7
"309" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 5 5 "polust" 1 1 0 1 0 1471 6 1271 100 -1 20 5 5 1 2870 7
"310" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 5 5 "polust" 1 1 0 1 0 1471 6 1271 100 -1 9 5 5 1 4486 7
"311" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 5 5 "polust" 1 1 0 1 0 1471 6 1271 100 -1 5 5 5 1 1718 7
"312" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 5 5 "polust" 1 1 0 1 0 1471 6 1271 100 -1 6 5 5 1 2559 7
"313" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 6 6 "kibono" 1 1 0 1 0 1151 17 1263 128 -1 8 6 5 0 1134 7
"314" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 6 6 "kibono" 1 1 0 1 0 1151 17 1263 128 -1 11 6 6 1 1710 7
"315" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 6 6 "kibono" 1 1 0 1 0 1151 17 1263 128 -1 2 6 6 1 3502 7
"316" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 6 6 "kibono" 1 1 0 1 0 1151 17 1263 128 -1 0 6 6 1 1383 7
"317" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 7 7 "kumutoa" 1 1 0 1 0 2487 4 999 100 -1 18 7 7 1 2007 7
"318" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 7 7 "kumutoa" 1 1 0 1 0 2487 4 999 100 -1 12 7 13 0 4992 7
"319" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 7 7 "kumutoa" 1 1 0 1 0 2487 4 999 100 -1 21 7 7 1 2550 7
"320" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 7 7 "kumutoa" 1 1 0 1 0 2487 4 999 100 -1 15 7 7 1 2302 7
"321" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 8 8 "muoror" 1 1 0 2 1 4231 4 2664 100 -1 15 8 8 1 3062 7
"322" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 8 8 "muoror" 1 1 0 2 1 4231 4 2664 100 -1 17 8 8 1 2143 7
"323" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 8 8 "muoror" 1 1 0 2 1 4231 4 2664 100 -1 3 8 8 1 2215 7
"324" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 8 8 "muoror" 1 1 0 2 1 4231 4 2664 100 -1 1 8 8 1 831 7
"325" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 9 9 "kantikt" 1 1 0 2 0 2903 15 4262 100 -1 16 9 9 1 2102 7
"326" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 9 9 "kantikt" 1 1 0 2 0 2903 15 4262 100 -1 10 9 9 1 3751 7
"327" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 9 9 "kantikt" 1 1 0 2 0 2903 15 4262 100 -1 15 9 9 1 950 7
"328" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 9 9 "kantikt" 1 1 0 2 0 2903 15 4262 100 -1 11 9 9 1 1167 7
"329" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 10 10 "novuui" 1 1 0 2 0 1503 6 1015 100 -1 1 10 10 1 2246 7
"330" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 10 10 "novuui" 1 1 0 2 0 1503 6 1015 100 -1 13 10 10 1 1415 7
"331" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 10 10 "novuui" 1 1 0 2 0 1503 6 1015 100 -1 17 10 10 1 2056 7
"332" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 10 10 "novuui" 1 1 0 2 0 1503 6 1015 100 -1 19 10 10 1 711 7
"333" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 11 11 "uhnong" 1 1 0 2 2 775 22 1375 99 -1 13 11 11 1 1679 7
"334" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 11 11 "uhnong" 1 1 0 2 2 775 22 1375 99 -1 21 11 11 1 3311 7
"335" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 11 11 "uhnong" 1 1 0 2 2 775 22 1375 99 -1 23 11 11 1 1847 7
"336" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 11 11 "uhnong" 1 1 0 2 2 775 22 1375 99 -1 16 11 11 1 1366 7
"337" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 12 12 "godacht" 1 1 1 0 0 2159 3 1343 100 -1 21 12 6 0 1446 7
"338" "10" 27 1 1 1 1 "PSYCHOLOGIE" 1 12 12 "godacht" 1 1 1 0 0 2159 3 1343 100 -1 17 12 12 1 1111 7
"339" "10" 27 1 1 1 1 "PSYCHOLOGIE" 2 12 12 "godacht" 1 1 1 0 0 2159 3 1343 100 -1 21 12 12 1 567 7
"340" "10" 27 1 1 1 1 "PSYCHOLOGIE" 3 12 12 "godacht" 1 1 1 0 0 2159 3 1343 100 -1 20 12 12 1 1183 7
"341" "10" 27 1 1 1 1 "PSYCHOLOGIE" 0 13 13 "offukt" 1 1 1 0 0 1231 23 1502 99 -1 15 13 0 0 718 7
